forecast_date,target,target_end_date,location,type,quantile,value
2021-07-18,12 day ahead inc hosp,2021-07-30,09,quantile,0.990,23.739447133235316
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.010,1.0597161717630064
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.025,1.0673080919157947
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.050,1.1641290094392764
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.100,1.265621058425388
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.150,1.3632997869999168
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.200,1.4341953348882874
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.250,1.5810747204576012
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.300,1.6508285047212048
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.350,1.818515309793084
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.400,2.0600551919936523
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.450,2.139867764958207
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.500,2.2468780192023066
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.550,2.3267384314248827
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.600,2.4141352277371575
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.650,2.6898214965995475
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.700,2.8669627210793798
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.750,3.174136470642786
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.800,3.4457620369748936
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.850,3.8364237965418746
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.900,5.043239031747027
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.950,5.5294194179246965
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.975,6.042000483343281
2021-07-18,12 day ahead inc hosp,2021-07-30,10,quantile,0.990,6.4458988340573535
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.010,2.368204730761392
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.025,2.4327421925400867
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.050,2.4694121178046147
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.100,2.9684995731134145
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.150,3.462024387690707
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.200,3.70685457694078
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.250,3.845660021185354
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.300,4.026674546211778
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.350,4.291017593419901
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.400,4.497745632121272
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.450,4.624347711737336
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.500,4.9461109892869395
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.550,5.505373155058188
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.600,6.0556481258103005
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.650,6.391067682627942
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.700,7.1807319149530935
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.750,7.631087923606915
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.800,8.221259240715314
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.850,9.582342964964795
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.900,11.226473845615741
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.950,13.082234464671755
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.975,15.172199518292755
2021-07-18,12 day ahead inc hosp,2021-07-30,11,quantile,0.990,19.338964858249327
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.010,332.94432085305726
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.025,353.18414365450326
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.050,391.0042064555408
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.100,419.9335122414611
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.150,479.7802610782141
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.200,508.0794456572668
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.250,546.4775502342234
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.300,569.4804961314672
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.350,599.6719998040089
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.400,617.2021158455381
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.450,651.5560331174846
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.500,698.6583366100743
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.550,742.8403508620897
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.600,790.7195058663287
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.650,835.8691399823244
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.700,928.3005919972426
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.750,1006.9766491165441
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.800,1149.211561178543
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.850,1231.6159867548322
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.900,1302.1745367088704
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.950,1641.1346104968297
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.975,1768.194753654912
2021-07-18,12 day ahead inc hosp,2021-07-30,12,quantile,0.990,2410.032335950589
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.010,57.08665464558341
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.025,60.76075202835921
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.050,64.72334162358199
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.100,70.77124750830903
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.150,77.63530862555957
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.200,82.34557756779893
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.250,87.54874708772967
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.300,91.39817896065902
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.350,94.42071052950897
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.400,99.33653210669698
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.450,103.04940558333622
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.500,108.65973433296661
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.550,114.67343403175383
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.600,120.22270159965471
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.650,132.44212932722206
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.700,145.95616966127974
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.750,165.64496386227526
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.800,172.5857945154586
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.850,193.00717743051328
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.900,215.89773455886947
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.950,254.77100427204678
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.975,285.0210697869159
2021-07-18,12 day ahead inc hosp,2021-07-30,13,quantile,0.990,368.81353285817863
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.010,4.425208595026886
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.025,4.532708177512404
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.050,4.712358050140519
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.100,5.483937336550295
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.150,5.925967462867547
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.200,6.350670409844424
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.250,6.618396824934079
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.300,6.928249530056381
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.350,7.169802162191505
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.400,7.471244015764874
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.450,7.816457265269743
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.500,8.259967467571057
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.550,8.475840252440678
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.600,9.560649394606694
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.650,10.279906696667625
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.700,11.019312843395273
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.750,12.146718168463208
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.800,13.229048976768972
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.850,14.845891098432476
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.900,16.167829763269097
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.950,20.14335136325729
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.975,22.373447918111538
2021-07-18,12 day ahead inc hosp,2021-07-30,15,quantile,0.990,26.8149607185839
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.010,7.506329258402921
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.025,8.051807454900352
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.050,8.434102388236745
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.100,9.260406352190127
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.150,10.287348075604593
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.200,10.51439311127405
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.250,11.22488669262881
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.300,11.79236661512763
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.350,12.238739654063645
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.400,12.74864630610093
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.450,13.327207199906779
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.500,13.843494051570017
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.550,14.555079464409522
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.600,15.627290513723239
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.650,16.965742739047116
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.700,18.517673434710886
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.750,20.6575025215617
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.800,23.005454614821637
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.850,24.364832593666968
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.900,28.26724977355108
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.950,33.28529609481787
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.975,35.78967998824397
2021-07-18,12 day ahead inc hosp,2021-07-30,16,quantile,0.990,46.34061590636227
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.010,23.997677087112255
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.025,26.055578654521284
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.050,27.27692471329067
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.100,30.395960977492773
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.150,32.528503255806825
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.200,34.661130125090494
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.250,36.68303823493076
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.300,38.33175361002112
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.350,40.138004911769904
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.400,41.29233918475391
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.450,43.07269876449077
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.500,45.35694019256021
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.550,47.62720640555745
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.600,49.72902937489629
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.650,53.650383444596656
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.700,59.39597620047888
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.750,70.84153865476208
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.800,74.63069769489753
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.850,79.94567618551996
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.900,93.38551894552265
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.950,106.31392076880385
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.975,115.77466333534082
2021-07-18,12 day ahead inc hosp,2021-07-30,17,quantile,0.990,152.15939348317625
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.010,19.14856888349927
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.025,19.96806077293357
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.050,20.795598420656976
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.100,22.88247760160841
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.150,24.623983123499794
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.200,25.97680140015891
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.250,27.7037837167696
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.300,29.785206459736767
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.350,31.045853018690888
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.400,32.159937621735146
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.450,33.39068675652889
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.500,35.107125211593996
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.550,36.44217793152584
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.600,37.340284404851246
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.650,40.898388847146606
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.700,45.755709111495754
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.750,52.81155822400026
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.800,56.39040003299647
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.850,61.27309314859541
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.900,67.6022502431355
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.950,79.4181812098702
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.975,88.6871642638428
2021-07-18,12 day ahead inc hosp,2021-07-30,18,quantile,0.990,114.14717962269539
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.010,1.3862911881430109
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.025,1.6685689523854104
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.050,1.9687050013259864
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.100,2.1988224388579947
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.150,2.3640741014625783
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.200,2.5026859265579873
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.250,2.669866579978442
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.300,2.843225043893474
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.350,3.085321198164035
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.400,3.4404608588433954
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.450,3.5341605995117966
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.500,3.6812050395815836
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.550,3.8442272947678253
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.600,4.208096627101509
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.650,4.345898710867755
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.700,4.55663898107659
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.750,4.995007381509453
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.800,5.375829598241363
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.850,6.183890768497069
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.900,7.595465571303097
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.950,8.658799029664019
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.975,9.439224046559854
2021-07-18,12 day ahead inc hosp,2021-07-30,19,quantile,0.990,10.520871059121449
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.010,18.224735542544284
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.025,18.420459351103275
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.050,19.60406375853904
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.100,22.186326383941136
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.150,23.77650863220055
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.200,24.816480414981033
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.250,26.777098911351462
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.300,27.79451937176726
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.350,29.09157914096325
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.400,29.96336638910713
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.450,31.13176778638547
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.500,32.64430768675798
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.550,34.35271488898008
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.600,36.57077594576667
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.650,39.802532876252435
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.700,45.65769341428162
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.750,50.346768204004526
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.800,53.20025810397755
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.850,58.959885384279985
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.900,63.278154794600866
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.950,74.72566478952338
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.975,83.64254062907565
2021-07-18,12 day ahead inc hosp,2021-07-30,20,quantile,0.990,109.51101194963383
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.010,14.910354989781462
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.025,15.347161979097926
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.050,17.017123026867605
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.100,17.4667473357018
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.150,19.782704781209496
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.200,20.681775784954535
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.250,22.02504562304459
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.300,22.802716054328872
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.350,23.77844445093696
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.400,24.834658160155023
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.450,25.481736741087214
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.500,26.74062055422883
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.550,29.434093967394755
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.600,30.481977292437392
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.650,32.501391307976185
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.700,36.41906237913268
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.750,39.035360116183824
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.800,43.68714738468865
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.850,47.05026508216306
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.900,51.58125741256871
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.950,62.25751387692068
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.975,67.65072668953198
2021-07-18,12 day ahead inc hosp,2021-07-30,21,quantile,0.990,85.86726683509539
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.010,55.677935361792166
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.025,57.69731992092443
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.050,62.51347621330333
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.100,72.30750896270827
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.150,76.45842374234972
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.200,80.52706644524906
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.250,85.23082088745213
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.300,91.40581833466105
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.350,93.31318335613275
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.400,96.69496024098444
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.450,101.73748298538828
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.500,106.6871057592618
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.550,116.01186960298936
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.600,122.15560314865868
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.650,131.54796240697604
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.700,140.60975436068196
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.750,157.19961475640244
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.800,168.17326488897618
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.850,182.71692564105186
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.900,196.2174545779142
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.950,227.01307255337656
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.975,271.0240025052029
2021-07-18,12 day ahead inc hosp,2021-07-30,22,quantile,0.990,341.6044797126682
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.010,0.4123917505037334
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.025,0.4487281916919316
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.050,0.4806129293885092
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.100,0.5321525420677492
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.150,0.6562792137965635
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.200,0.7068996455073426
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.250,0.9474723615197588
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.300,1.0708303232547387
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.350,1.1196458664445619
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.400,1.185371522470488
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.450,1.24474582725232
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.500,1.3054446746208914
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.550,1.3626390050746393
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.600,1.4669951084211938
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.650,1.5259422286564166
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.700,1.6098980963039313
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.750,1.7043334133515136
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.800,1.8642313327116755
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.850,2.0220951503501263
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.900,2.379179505016824
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.950,3.1095426819757215
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.975,3.3397836566775694
2021-07-18,12 day ahead inc hosp,2021-07-30,23,quantile,0.990,3.4404349822397564
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.010,2.8612294551523108
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.025,3.442766875763604
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.050,3.7315092121145037
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.100,4.421249668046564
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.150,5.117504449530148
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.200,5.404495402181724
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.250,6.161215937906987
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.300,6.44228284581394
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.350,7.098025952240256
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.400,7.35881707002102
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.450,7.872125496762395
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.500,8.259703716532991
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.550,8.69678215778454
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.600,9.282458063209676
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.650,9.717251833265841
2021-07-18,12 day ahead inc hosp,2021-07-30,24,quantile,0.700,10.120443454500089
